	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
niet/adv	0.9686668	0.95208055	0.9629421	0.99773425	0.9991304	0.98131573	0.9676568	0.9740258	0.99273777	0.868628	0.9002479	0.99215275	0.9881347	0.99664783	0.9730257	1.0	0.9505052	0.97512144	1.0	0.9150083	0.93806857	0.9892764	0.95441836	0.99221414	0.9851745	1.0	0.9759294	0.81908923	0.9917838	0.8595066	0.9857295	0.88895684	0.9929262	0.8391648	1.0	0.99324083	0.93733895	0.8945401	0.9768678	0.97637546	0.9811307	0.9757836	0.994995	0.9528805	0.970593	0.9822209	0.9719247	0.9708922	0.99935305	0.9631438	0.9724431	0.9686104	0.9075147	1.0	0.80752337	0.8639258	0.9898613	0.98259425	1.0	0.9983341	0.9994623	0.8951138	0.9975192	0.99152064	0.9805707	0.9183569	0.9926686	0.99943817	0.98048854	1.0	0.9294065	0.94779783	0.93722916	0.9337473	0.97700775	1.0	1.0	0.99667394	0.99835366	0.95531213	0.96651745	0.97574764	0.94406915	0.9791291	0.9319771	0.98177856	0.9609147	0.98430926	0.9809218	0.0	0.81555706	0.93510586	0.97015613	0.97083604	0.98641384	0.86760664	0.99495894	0.98895246	0.98798656	0.9651652	0.980984	0.96329063	0.95304966	0.97779435	0.9753966	0.9521154	0.9879221	0.9521623	1.0	1.0	0.96453965	0.97727823	0.97597605	0.9710139	0.9959357	1.0	0.9590829	0.99093664	0.9784349	0.9569245	0.9660122	0.8721703	0.95117146	0.9982389	1.0	0.98930997	0.96101946	0.97990376	1.0	0.9516322	0.9284469	0.96240145	0.9275086	0.8230175	0.9478299	0.96102345	0.96367776	0.9691331	0.95456135	0.98978376	0.8694071	0.9582745	0.97227985	0.9946895	0.89741075	0.98434347	0.9976022	0.9016578	0.9785968	0.9644645
nog/adv	0.8923553	0.8832422	0.98553944	0.92882186	0.9479554	0.91683716	0.75384086	0.8906661	0.87855875	0.87856746	0.93067205	0.9894408	0.9571098	0.890853	0.9566392	0.8934803	0.9240224	0.8027101	0.9609755	0.92934537	0.9804419	0.90788317	0.7834179	0.90244246	0.99170303	0.9642219	0.8829831	0.74142987	0.962911	0.8923702	0.86281407	0.9156375	0.7415669	0.8797538	1.0	0.90279794	0.89745843	0.9118412	0.93435127	0.7315731	0.92282796	0.9156704	0.8797438	0.85741377	0.9424267	0.9364343	0.9291026	0.9049851	0.9628126	0.8421709	0.9744752	0.9570643	0.8747678	0.9809887	0.90037555	0.9281653	0.9074654	0.9069985	0.97374713	0.95321876	0.86819756	0.875192	0.94567466	0.9954585	0.91151106	0.90762866	0.90772915	0.85073334	0.9263899	0.95809174	0.93024606	0.8597629	0.9242717	0.9164825	0.8501811	0.9648901	0.9764735	0.8893455	0.9133278	0.8877226	0.9299765	0.9259451	0.9037189	0.9130267	0.9696352	0.93573016	0.8942563	0.96674573	0.9345081	0.81555706	0.0	0.8387101	0.8931166	0.94419026	0.9132251	0.8182546	0.92145383	0.96317595	0.8732437	0.8985149	0.9642342	0.9942556	0.79491687	0.8593755	0.8238864	0.9161036	0.9273266	0.8800571	0.9974372	0.98210603	0.9623563	0.907712	0.96967655	0.9242977	0.98907757	0.9961337	0.871872	0.98707527	0.8414325	0.7934405	0.8493957	0.8974168	0.9314238	0.967339	0.94288963	0.83974206	0.93340087	0.9693172	0.9907524	0.9183295	0.7844235	0.79534197	0.92133987	0.8694582	0.94930446	0.8839114	0.9049877	0.9554519	0.8975261	0.8999543	0.87989396	0.8625351	0.8880429	0.9753529	0.85269165	0.8656854	0.8005035	0.9441025	0.97089356	0.9751308
om/comp	0.9743183	0.9201382	0.98613113	0.99211603	1.0	0.98893446	0.9349959	0.9343756	0.97968984	0.95501226	0.9221289	0.9887536	0.96080613	0.95051616	0.9720682	0.9666943	0.96548724	0.8752965	0.9988083	0.9666244	0.91977036	0.98096645	0.959325	0.9575057	0.9915952	0.99991494	0.95057636	0.90184855	0.998441	0.87879443	0.9853427	0.9716292	0.9705167	0.96013945	1.0	0.9342768	0.9218895	0.95343316	0.96516854	0.9699655	0.95598865	0.9706672	0.96094716	0.9104567	0.95665085	0.97667265	0.9763779	0.9761473	0.9966659	0.9331007	0.9539411	1.0	0.94333243	0.9880507	0.9182202	0.9559805	0.94850725	0.9421299	0.99932474	0.9964152	0.9344377	0.9469216	0.9819818	0.9990529	0.9354042	0.9168742	0.97525704	0.9699952	0.9594134	0.9936168	0.9882885	0.936051	0.9836381	0.9616694	0.9662956	0.97812563	0.9839254	0.93647826	0.9580844	0.9225991	0.99497783	0.97057	0.94943005	0.9562942	0.976831	0.9901215	0.91927534	0.98497856	0.97301024	0.93510586	0.8387101	0.0	0.93759024	0.9911135	0.97235334	0.9075301	0.9823141	0.9822944	0.9712046	0.8848034	0.9972807	0.99706167	0.9556364	0.92410326	0.9440161	0.9463377	0.9192847	0.935897	0.998256	0.94011164	0.982093	0.970404	0.9929045	0.97142184	0.9798867	1.0	0.9914844	0.9914432	0.8846066	0.9674071	0.9179657	0.5670353	0.96628916	0.9453214	0.99732494	0.9903989	0.97954965	0.93401265	1.0	0.9579386	0.9271289	0.94051456	0.9491558	0.8998499	0.9582522	0.9125906	0.9286526	0.94032896	0.9773907	0.93035716	0.90388703	0.9323393	0.92039984	0.9673524	0.92828834	0.9552386	0.9044366	0.9274467	0.97093713	0.9795784
onderwijs/noun	0.9059341	0.9196248	0.9914091	0.9446151	0.9722292	0.9406967	0.8432478	0.91730905	0.90245825	0.9543167	0.9565636	0.9851855	0.9855997	0.9031846	0.9232623	0.97783035	0.8724839	0.86357486	0.97166365	0.93416035	0.984071	0.89630723	0.8517833	0.9230981	0.9778329	0.9799638	0.9271249	0.86007583	0.99761343	0.9312241	0.9281829	0.96665746	0.81384754	0.9616617	0.9541877	0.92164063	0.86644274	0.9156861	0.9125908	0.8078315	0.9416592	0.93374217	0.9154699	0.91874254	0.94886863	0.9496317	0.9369551	0.954166	0.96265745	0.8873393	0.9582916	0.98714644	0.91249293	0.99673074	0.92756194	0.9118528	0.9512784	0.88913107	1.0	0.9854838	0.94458604	0.9125938	0.98586726	1.0	0.92546993	0.89897764	0.8880108	0.92427456	0.91727364	0.9734348	0.9592022	0.9404217	0.91869086	0.9485111	0.8982363	0.9932565	0.9881912	0.941971	0.9389656	0.92833596	0.9691752	0.94118017	0.9084932	0.94259095	0.9875919	0.97304845	0.9105225	0.9451221	0.9067414	0.97015613	0.8931166	0.93759024	0.0	0.9878111	0.86969876	0.8776206	0.9666557	0.9986142	0.93133307	0.9341512	0.9421358	0.97733074	0.8575327	0.8409592	0.9079917	0.9169013	0.93570364	0.9192736	0.9681127	0.96721697	0.9761118	0.8769076	0.9808997	0.94448584	0.9898708	0.9965774	0.9708789	0.9927291	0.897561	0.8623547	0.9037877	0.97353595	0.94410974	0.9665602	0.98783404	0.9076326	0.949683	0.9953041	0.9863082	0.9241374	0.87183523	0.8705727	0.89493835	0.8885922	0.9417686	0.9541291	0.8608683	0.96941805	0.93633974	0.9054688	0.86509675	0.91743106	0.9155452	0.9843882	0.893018	0.88995427	0.8282078	0.9549222	0.97415495	0.98874456
oog/adj	0.9640391	0.9231553	0.9881839	0.98486614	0.98570836	0.988523	0.9770942	0.95760995	0.96553904	0.92772704	0.9589386	0.8963772	0.9733217	0.9456346	0.96557546	0.98187953	0.9342322	0.9489005	0.9992902	0.9201597	0.9780928	0.94692945	0.95910174	0.95416	0.9412459	0.9662478	0.9967624	0.9864965	0.96609807	0.94321626	0.9799881	0.9395871	0.96943396	0.93719476	1.0	0.96525294	0.8800087	0.94913733	0.93322855	0.9785999	0.9571993	0.95302546	0.9771766	0.9633432	0.9648759	0.990643	0.93944	0.92014116	0.9836165	0.9598586	0.9819224	0.9908329	0.9590771	0.96350443	0.9709476	0.9364661	0.9703899	0.9493201	0.99585646	0.99362516	0.960131	0.9411934	0.99771595	0.973623	0.9699235	0.9603577	0.9520404	0.9888402	0.9676798	0.9638586	0.9431268	0.9358756	0.93207026	0.935502	0.97726977	0.9833458	0.9975714	0.95839196	0.96747357	0.9422827	0.95299435	0.97068	0.9611006	0.94397753	0.9974726	0.9752625	0.9901802	0.9464709	0.9520338	0.97083604	0.94419026	0.9911135	0.9878111	0.0	0.9605522	0.92381203	0.950933	0.9751428	0.984024	0.9493507	0.9853634	0.96553475	0.96778023	0.95573896	0.95911115	0.9277398	0.94385135	0.9810445	0.9946145	0.9623426	0.9671664	0.95089346	0.9754887	0.9684815	0.9931516	0.9975027	0.90420294	0.9462829	0.97417986	0.9517816	0.9959838	0.9983411	0.9489083	0.97711205	0.99980664	0.95662546	0.9150044	0.98226506	0.95787233	0.92834306	0.9456933	0.95194465	0.93916994	0.980018	0.9389454	0.94788206	0.97638875	0.94348353	0.9799872	0.95445454	0.93443125	0.89309967	0.985791	0.99057364	0.94661003	0.9718388	0.93941766	0.9761938	0.96855474	0.9787919
opvang/noun	0.92159164	0.932606	0.9862601	0.96497095	0.9747605	0.93785614	0.9052756	0.947338	0.8895711	0.9818712	0.98644984	0.97786945	0.9799727	0.89570224	0.9195192	0.8956142	0.9275367	0.8933085	0.99312854	0.916392	0.98003376	0.9357268	0.92456996	0.8367258	0.97995186	0.9460871	0.89791596	0.9624399	0.9714887	0.9755309	0.8775073	0.95224696	0.8499787	0.96123785	0.9800231	0.8948336	0.8741756	0.95447177	0.95632577	0.81711733	0.97878724	0.9699602	0.90175736	0.9522317	0.9759945	0.94116	0.96429557	0.96249413	0.9692639	0.90767735	0.94702256	0.96055114	0.951657	0.9870255	0.9820295	0.97875214	0.9445785	0.9295091	0.99512255	0.9447441	0.90246564	0.9406313	0.9677887	0.9517904	0.9065906	0.9400846	0.8768536	0.89974344	0.9048286	0.96387297	0.9415407	0.9027437	0.9689001	0.9683496	0.9195822	0.95876384	0.98650885	0.91536623	0.8876059	0.93469846	0.95108414	0.92612755	0.9412824	0.9589759	0.9875362	0.91554	0.97205085	0.9539696	0.95181304	0.98641384	0.9132251	0.97235334	0.86969876	0.9605522	0.0	0.941915	0.9292992	0.9967454	0.9256709	0.9207084	0.9693002	0.99923104	0.87183434	0.94341636	0.90973234	0.9330088	0.9135324	0.932428	0.93544924	0.98728365	0.9753775	0.92144835	0.95461094	0.94567245	0.9928155	0.9917943	0.96509206	0.99681336	0.8775344	0.84827375	0.91715646	0.97714615	0.96441543	0.9800547	0.9954563	0.8270813	0.9355979	0.9616627	0.96943116	0.9211214	0.9237333	0.92359424	0.924638	0.9247871	0.94122934	0.95626616	0.889212	0.9533707	0.96818256	0.89022726	0.9280648	0.89775914	0.95237184	0.9833133	0.95070356	0.8314827	0.82270896	0.97766453	0.95976317	0.9748621
overigens/adv	0.9264786	0.86657786	0.97550255	0.95166045	0.93559974	0.91100997	0.7994243	0.88745564	0.9213397	0.8535803	0.89851445	0.9737033	0.9891943	0.93241	0.91628164	0.96539307	0.84949434	0.7852872	0.9986495	0.868459	0.9308162	0.9298384	0.8126439	0.933582	0.93969285	0.98361355	0.8536367	0.89238316	0.95899975	0.88136053	0.9250409	0.88980216	0.85461277	0.86203045	1.0	0.9351529	0.7256526	0.81635773	0.9302339	0.84700745	0.9313375	0.88223124	0.9444091	0.8126685	0.90662664	0.9487609	0.9435713	0.8926981	0.97473216	0.87230086	0.949232	0.9802677	0.832832	0.97285086	0.8522706	0.85825366	0.93523765	0.8727496	1.0	0.9859469	0.9391198	0.9033838	0.9678466	0.99076927	0.866869	0.80043304	0.891309	0.9461098	0.9354969	0.9325914	0.95249987	0.9131416	0.8938811	0.92238456	0.9121477	0.9667963	0.9986103	0.9184689	0.94017506	0.8838836	0.9119528	0.9277014	0.8882563	0.87729174	0.9649955	0.9786702	0.86444473	0.9473965	0.8919681	0.86760664	0.8182546	0.9075301	0.8776206	0.92381203	0.941915	0.0	0.96144414	0.95474267	0.9478438	0.8931837	0.9595276	0.97945535	0.835448	0.85382956	0.8458364	0.8504702	0.8855471	0.8589383	0.9892693	0.9642952	0.98007077	0.9084876	0.98906964	0.9322457	0.98390704	0.9883257	0.90210414	0.98888385	0.9275547	0.81898314	0.8888902	0.91845167	0.86496055	0.89460033	0.9571687	0.9160963	0.9465292	0.9400406	0.98994607	0.87717164	0.7997269	0.87923425	0.8648652	0.8706084	0.864438	0.9494779	0.91855294	0.9299823	0.9398206	0.9120426	0.794183	0.8964522	0.94454753	0.9958119	0.90257365	0.87153524	0.8956845	0.95717955	0.9429829	0.9589848
pak_DIM/noun	0.9395925	0.9047966	0.98740244	0.94648963	0.9512009	0.84249175	0.81220645	0.92435914	0.8839946	0.9695165	0.9555464	0.99525493	0.9460263	0.88820803	0.97563577	0.9188839	0.9137237	0.8617002	0.9711349	0.941944	0.9751873	0.9126223	0.8465212	0.92620736	0.99306244	0.91928583	0.9121206	0.97785693	0.9678319	0.97404766	0.8869053	0.98828316	0.755738	0.9768919	0.99676865	0.90163195	0.9119372	0.97959805	0.93713564	0.750152	0.9792086	0.9026584	0.8989961	0.9286178	0.9414199	0.967215	0.97889745	0.93271995	0.9542689	0.92247045	0.9177035	0.945765	0.9762073	0.94736135	0.99678963	0.984119	0.9181573	0.93068856	0.99305177	0.8869685	0.8404535	0.98387766	0.9357541	0.9743904	0.94557077	0.98350585	0.8910072	0.859461	0.9503079	0.9444303	0.9177646	0.8712059	0.9668972	0.92602336	0.8253125	0.9270235	0.9543085	0.93512106	0.88022614	0.9567658	0.94711196	0.9345871	0.96823114	0.87612456	0.97038233	0.864655	0.9550501	0.95344347	0.9356955	0.99495894	0.92145383	0.9823141	0.9666557	0.950933	0.9292992	0.96144414	0.0	0.9635142	0.89539456	0.93802094	0.9649947	0.98686445	0.84203804	0.9235616	0.88477916	0.96360373	0.93084025	0.97161025	0.9830556	0.98645645	0.9811318	0.9277723	0.947226	0.94698393	0.9612749	0.9692679	0.94816196	0.9748194	0.8727186	0.8246563	0.85835165	0.98254985	0.96522284	0.9721359	0.97376055	0.84142196	0.9079859	0.96633166	0.96561027	0.947685	0.94161355	0.91110027	0.9799704	0.96620464	0.94657636	0.9315682	0.9244355	0.9386576	0.9583415	0.8945301	0.9646156	0.9621459	0.9474438	0.92654246	0.981748	0.883863	0.85441124	0.9943725	0.9874493	0.99499154
paraplu/noun	0.9770216	0.95651037	0.9681401	0.9589919	0.98383904	0.9379314	0.9425404	0.9327928	0.976416	0.9830923	0.9513226	0.9690707	0.9681755	0.9601063	0.990329	0.9611614	0.952542	0.91210145	0.99609435	0.93912566	0.9741635	0.96586716	0.9497857	0.9781017	0.98105294	0.98728263	0.96506655	0.94292325	0.9873836	0.9522683	0.9735039	0.9912019	0.95207936	0.9492676	1.0	0.9825356	0.9511293	0.98096335	0.97165036	0.9517562	0.94180727	0.9442221	0.98468524	0.932108	0.97087306	0.966549	0.9768512	0.96046335	0.9742388	0.9583195	0.9619571	0.9957519	0.98472637	0.9786771	0.9753565	0.9465393	0.9544572	0.97761047	0.99507606	0.98698324	0.9815889	0.95227087	0.96173733	0.98450017	0.9532177	0.9073719	0.9571362	0.94508696	0.9829961	0.9682911	0.9797876	0.94680417	0.98246443	0.9940386	0.93634427	0.98348904	0.9937851	0.950711	0.9738907	0.9694602	0.97826195	0.9678539	0.95764196	0.912875	0.99540627	0.9733035	0.9704725	0.9589008	0.9730458	0.98895246	0.96317595	0.9822944	0.9986142	0.9751428	0.9967454	0.95474267	0.9635142	0.0	0.97502583	0.96633327	0.95566946	0.99547136	0.94326276	0.9499139	0.9383541	0.92782366	0.97653705	0.9295183	0.9971562	0.97799104	0.98515046	0.96845883	0.94652444	0.9676109	0.97273564	0.9719149	0.967223	1.0	0.96084476	0.94885916	0.9761427	0.96588707	0.96541315	0.9794159	0.987891	0.94379914	0.95583725	0.98151493	0.9528911	0.97597605	0.9541235	0.9547043	0.98810637	0.9932567	0.9479608	0.9717399	0.98642105	0.9581017	0.9550756	0.96766347	0.96288717	0.9820384	0.974218	0.9942699	0.9751577	0.9301326	0.95657253	0.9617892	0.97576994	0.9774725
pc/noun	0.88825077	0.9254122	0.9759423	0.95346504	0.944343	0.90611213	0.8302432	0.91657484	0.8963257	0.9554043	0.9420078	0.9741433	0.95192313	0.89440423	0.9627532	0.88243544	0.90033317	0.8131745	0.9846805	0.9634296	0.9792691	0.93267626	0.8483453	0.8884221	0.9679215	0.93264276	0.8899347	0.8868035	0.97866786	0.95737207	0.83896255	0.96671146	0.7603469	0.9769801	0.9993293	0.90620506	0.92527384	0.9605408	0.97356826	0.7705176	0.9212949	0.84412473	0.8924757	0.93123025	0.9626513	0.9511016	0.9650192	0.93049294	0.96679264	0.9094347	0.95728743	0.94287723	0.97290635	0.9570582	0.95998234	0.9834544	0.94129217	0.92020637	0.9963963	0.94602764	0.86442167	0.9640101	0.9524122	0.9894284	0.90414727	0.95329714	0.8792528	0.84216714	0.90584195	0.9745992	0.96713674	0.86355686	0.97401774	0.9560379	0.88211465	0.96640855	0.9910063	0.94220454	0.8519167	0.9431456	0.9711259	0.9491536	0.9920782	0.9098178	0.96336174	0.9255775	0.9615141	0.9768052	0.94533557	0.98798656	0.8732437	0.9712046	0.93133307	0.984024	0.9256709	0.9478438	0.89539456	0.97502583	0.0	0.94568413	0.9912835	0.9642691	0.7997694	0.87453157	0.89902604	0.9307963	0.9494995	0.9194559	0.9903711	0.9949514	0.9911842	0.89345855	0.94128096	0.9493319	0.97351503	0.98814815	0.96221524	0.98820657	0.8778448	0.8482789	0.8867603	0.9808873	0.94884515	0.87637126	0.96647376	0.8258867	0.92193323	0.9735804	0.9691155	0.9221209	0.9045809	0.8925255	0.981718	0.99138725	0.9004551	0.9513949	0.9335555	0.9579205	0.93628097	0.88523895	0.92897046	0.95333624	0.94320774	0.9479117	0.92970735	0.8614344	0.84334207	0.9722669	0.98027235	0.99091345
permanent/adj	0.8980516	0.90386367	0.9993252	0.97877616	0.9751061	0.9468365	0.9175365	0.91367805	0.89221656	0.9545181	0.9325116	0.97940576	0.93818253	0.89606994	0.98262113	0.91093785	0.90107864	0.85284615	0.99759924	0.93565726	0.9649618	0.90185446	0.9114693	0.912078	0.93903965	0.97142655	0.9264957	0.95899826	0.9684138	0.9376315	0.9087203	0.96498144	0.85759497	0.96057415	0.9760418	0.9301382	0.86891735	0.93518966	0.89962673	0.85155547	0.9646363	0.95793015	0.91742194	0.9043105	0.93399316	0.9572057	0.9125673	0.94714373	0.979013	0.9016203	0.9409798	0.9791758	0.9473236	0.98357207	0.9534664	0.9581756	0.9185082	0.89397895	0.99597746	0.96055275	0.91925913	0.93966615	0.97095567	0.9761492	0.9466731	0.91294485	0.85920393	0.90661174	0.910786	0.96511054	0.957028	0.92506355	0.95616156	0.9475972	0.89472765	0.98731124	0.9721084	0.91572785	0.9018467	0.9294361	0.9335346	0.94699144	0.9438886	0.89757025	0.9944583	0.9291742	0.9366667	0.95693797	0.9351094	0.9651652	0.8985149	0.8848034	0.9341512	0.9493507	0.9207084	0.8931837	0.93802094	0.96633327	0.94568413	0.0	0.97059184	0.9980227	0.85871387	0.92073816	0.88092333	0.9244444	0.88927925	0.949445	0.97242934	0.98017704	0.99540234	0.9484796	0.9781891	0.9505482	0.97208965	0.99231446	0.9609467	0.9912474	0.9323138	0.85488904	0.94612134	0.9032204	0.96047795	0.9905641	0.9959443	0.86918104	0.929264	0.97034067	0.94868636	0.9149365	0.89568925	0.8698406	0.9774981	0.9410663	0.901463	0.96351707	0.9122581	0.9454584	0.92821765	0.8613916	0.9185863	0.9444327	0.9554908	0.9746769	0.94173694	0.86590624	0.82098335	0.9327598	0.96945935	0.99086034
pin/verb	0.9619979	0.9486985	0.968532	0.9389195	0.9628921	0.9421835	0.9262339	0.9854869	0.9570598	1.0	0.97317153	0.9703997	0.9983948	0.94349784	0.99139786	0.9514029	0.95739836	0.9468187	0.95803124	0.9615191	0.9750455	0.9549311	0.9410487	0.94662005	0.9934876	0.9683894	0.9535138	0.98722064	0.9906497	1.0	0.95695084	0.9681973	0.9259694	1.0	1.0	0.9695657	0.97509295	0.9951726	0.99371254	0.9171452	0.9850165	0.9952532	0.9615992	0.9656734	0.96589357	0.9856268	0.97306556	0.97807777	0.98719525	0.97726405	0.9937087	0.9826748	0.9951836	0.9945513	0.9972987	1.0	0.9855336	0.9620196	0.99147725	0.87740594	0.9695653	0.98557097	0.9393777	0.98231035	0.95808345	0.99347705	0.94764805	0.9447442	0.9633308	0.9881354	0.9657358	0.9086952	0.9801087	0.9955208	0.9141876	0.97627544	0.9241959	0.96511996	0.9665924	0.9963738	0.9719412	0.97264874	0.9933655	0.9824231	0.9783981	0.9868324	0.98450303	0.99412733	0.9761108	0.980984	0.9642342	0.9972807	0.9421358	0.9853634	0.9693002	0.9595276	0.9649947	0.95566946	0.9912835	0.97059184	0.0	0.98788565	0.9227636	0.96672213	0.97213775	0.9713367	0.9891355	0.97618866	0.9793176	0.95232576	0.98457396	0.9756023	0.9917095	0.9802023	0.97870594	0.93923944	0.96691006	0.9964763	0.9682628	0.92117035	0.91020775	1.0	0.98827744	0.98166716	0.9972365	0.9330237	0.96487117	0.9223268	0.9627823	0.9905676	0.9803781	0.96820456	0.99286866	0.9969435	0.99186957	0.94650066	0.9673767	0.99236596	0.96906	0.97726375	0.9845923	0.9869643	0.9661757	0.96639615	0.9808167	0.9251285	0.9195147	0.9881298	0.9956276	0.9995574
populist/noun	0.97464424	0.94664204	0.9274602	0.988196	0.9820881	0.98567146	0.9723944	0.99395245	0.9883527	1.0	0.9596754	0.95406437	0.9768519	0.9652694	0.97121894	0.99990183	0.97438174	0.99057955	0.9886039	0.9795894	0.9419933	0.9800765	0.968598	0.98666555	0.963759	0.9472379	0.9798622	0.980099	0.99448705	0.996636	0.99542546	0.9958558	0.9739994	0.96183693	1.0	0.9968758	0.9784057	0.99699104	0.98451823	0.9825505	0.9707531	0.9647951	0.99724466	0.99198633	0.99461573	0.9992255	0.9627429	0.9842456	0.9952984	0.9625708	0.99239486	0.97979724	0.998499	0.99148774	0.99922085	0.99851024	0.9536723	0.9673139	1.0	0.9951143	0.9931531	0.9887153	0.9988137	0.9976962	0.9896976	0.96556485	0.995486	0.99658424	0.99274766	0.9976664	0.9998642	0.98292416	0.99745435	0.9845723	0.997282	0.995819	0.9924814	0.9728702	0.9997827	0.9905817	0.9793428	0.98407465	0.9642591	0.9694783	0.9676045	0.95646375	0.96825033	0.9950834	0.9555791	0.96329063	0.9942556	0.99706167	0.97733074	0.96553475	0.99923104	0.97945535	0.98686445	0.99547136	0.9642691	0.9980227	0.98788565	0.0	0.9792342	0.9849964	0.9975102	0.98617816	0.9972943	0.9895746	0.9991072	0.995244	0.99142927	0.99667776	1.0	0.9960814	0.9983147	1.0	0.9711764	1.0	0.9717058	0.9871801	0.9973973	1.0	0.990848	0.98180395	0.9981284	0.98790544	0.98228425	0.9745073	0.9859977	0.98627293	0.9946147	0.9960869	0.9687381	0.9898794	0.9847268	0.9660303	0.9661359	0.98649436	0.99389094	0.975464	0.9834374	0.99053633	0.9780677	0.9452934	0.99716175	0.9879304	0.9816353	1.0	0.98774624	0.98965865
prijs/noun	0.81919956	0.859482	0.9925651	0.9050928	0.9217922	0.7540475	0.57509565	0.8514572	0.7086829	0.9226861	0.9130759	0.97467375	0.9216104	0.82594264	0.9189205	0.86548984	0.82442844	0.7064104	0.9378632	0.86489797	0.97261906	0.8012904	0.69084644	0.84315187	0.9468708	0.9061239	0.7873073	0.8529831	0.962525	0.941867	0.78815913	0.8819361	0.4918735	0.8971048	0.98753196	0.84110403	0.8202272	0.88894296	0.92434907	0.42371172	0.9104059	0.86719847	0.7973019	0.8344541	0.8833537	0.87852925	0.9255508	0.8704719	0.9292067	0.7986518	0.9274767	0.9146265	0.9054475	0.95043623	0.92522186	0.93393826	0.8706618	0.8315521	0.9729001	0.87160635	0.80422366	0.8960347	0.9125023	0.953191	0.84144133	0.8935032	0.7662621	0.80240834	0.87402827	0.9219602	0.90667284	0.7935034	0.893434	0.9244476	0.7178069	0.89753395	0.9583171	0.86569464	0.8431306	0.8649996	0.9168571	0.87500304	0.90407544	0.8205203	0.9705761	0.8575224	0.8825082	0.9320067	0.83227754	0.95304966	0.79491687	0.9556364	0.8575327	0.96778023	0.87183434	0.835448	0.84203804	0.94326276	0.7997694	0.85871387	0.9227636	0.9792342	0.0	0.75743437	0.75336343	0.8537191	0.8439757	0.85672015	0.9825508	0.96414757	0.9850263	0.91118824	0.9645962	0.9235544	0.9747404	0.99096835	0.9659973	0.99597114	0.8174636	0.5489227	0.6901104	0.95050156	0.93076926	0.94876415	0.94724214	0.66395485	0.9256104	0.94821733	0.96253854	0.8643597	0.77043635	0.7344718	0.92868996	0.92767054	0.8267283	0.94029427	0.866887	0.9278585	0.8590128	0.83022	0.88879216	0.88293195	0.9118242	0.9640439	0.9092016	0.70596874	0.7112417	0.9594799	0.95981586	0.975055
