	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
model/noun	0.35422117	0.90338314	0.8851646	0.9298597	0.7895943	0.7359626	0.8978801	0.86153406	0.8641634	0.9038409	0.8080237	0.73519206	0.8411625	0.9726218	0.89674246	0.90006995	0.69357	0.8579024	0.9759428	0.95482916	0.90847963	0.8245699	0.8578428	0.92260927	0.72144586	0.9210318	0.7215959	0.8687592	0.9301023	0.7963659	0.6193425	0.8684887	0.9676412	0.8563538	0.82496136	0.8393105	0.7316804	0.8831216	0.8663749	0.92174566	0.7318694	0.5756676	0.9448374	0.9327537	0.7835931	0.7464677	0.9746989	0.9327998	0.5356822	0.96354747	0.8228826	0.94771993	0.8856696	0.76615846	0.93109477	0.8811729	0.58902186	0.9327655	0.8823061	0.8946062	0.90637475	0.9002753	0.7630905	0.825942	0.8230662	0.7998586	0.9267448	0.88655317	0.53887916	0.8829886	0.9601782	0.887397	0.792531	0.9544792	0.9285874	0.71700406	0.9967445	0.95924324	0.85817593	0.9269751	0.8941916	0.7156081	0.74007094	0.42364532	0.8511833	0.8800218	0.8100311	0.529292	0.0	0.9028536	0.95808065	0.88984406	0.91369903	0.6600815	0.9207729	0.7778686	0.77628124	0.8572542	0.7014306	0.8291204	0.87604403	0.9167446	0.7810565	0.6846206	0.66287196	0.7349626	0.90205556	0.7566458	0.8842443	0.84504426	0.88612103	0.85236776	0.8572129	0.7371465	0.8831975	0.9975034	0.98193425	0.99719197	0.8042301	0.86257505	0.8986524	0.8807568	0.6322265	0.7611426	0.95856136	0.97855544	0.97835696	0.8522953	0.5477421	0.4687673	0.9169797	0.76507485	0.8018924	0.8881334	0.6933576	0.8553568	0.8839803	0.8954473	0.90926254	0.90377843	0.73064786	0.80194634	0.9391664	0.645772	0.9513707	0.7563906	0.8883674	0.87121123	0.8939059	0.9375849
niet/adv	0.97665083	0.98023546	0.9276794	0.965315	0.9569101	0.9675614	0.997731	0.89498687	0.95221686	0.58393216	0.834484	0.9246558	0.8999195	0.9809687	0.9510052	0.92332244	0.9508897	0.95520467	0.89439774	0.79454076	0.77109003	0.78928083	0.9741065	0.9403858	0.85916626	0.8281939	0.82535124	0.39889258	0.93734336	0.6712531	0.9409024	0.4502365	0.9939474	0.48363376	0.8762171	0.92267996	0.8988219	0.4093089	0.7555801	0.90934724	0.728369	0.9226587	0.9182342	0.8284929	0.8835239	0.9422495	0.89449126	0.9654359	0.98747736	0.8704344	0.9523692	0.8761688	0.46829474	0.91520876	0.5061803	0.45387727	0.9471269	0.9616902	0.90512407	0.94029945	0.9634228	0.5103942	0.9330357	0.951181	0.9285373	0.71539074	0.9164143	0.98792034	0.94786066	0.95850563	0.928057	0.9222628	0.930429	0.54742175	0.9654946	0.94291145	0.9961022	0.9726248	0.9040741	0.9403884	0.9205246	0.88683736	0.65887475	0.88055116	0.8111293	0.92883694	0.87687993	0.85869586	0.9028536	0.0	0.51433736	0.7075405	0.9427445	0.97301555	0.9595623	0.6762639	0.85284436	0.95976704	0.96297723	0.9772824	0.6914223	0.9311093	0.9226692	0.9236181	0.97325253	0.9665044	0.96298826	0.84121627	0.93867064	0.6085905	0.86022294	0.7217176	0.86099195	0.79410946	0.86157787	0.98136944	0.9391337	0.88907385	0.9518167	0.89782465	0.8593737	0.66277033	0.90447545	0.9018351	0.8914478	0.9894745	0.9392267	0.76753855	0.8712262	0.850579	0.8233089	0.9548757	0.50275373	0.53891814	0.96036017	0.9709036	0.9447813	0.97866946	0.8108666	0.9660521	0.83802736	0.8373136	0.9311695	0.94554526	0.50509244	0.87706786	0.972291	0.50131845	0.39975166	0.48459154
nog/adv	0.9450689	0.9167126	0.98161227	0.8995675	0.93471926	0.88827723	0.85060996	0.8029045	0.8497306	0.6857253	0.8647585	0.89808124	0.9153226	0.8906557	0.8853644	0.8848	0.9730781	0.8428242	0.7772739	0.7858781	0.8406436	0.85633516	0.8440896	0.9093242	0.8993816	0.846751	0.77526045	0.48649567	0.86407304	0.6785623	0.8919473	0.5383444	0.8952699	0.47334647	0.79306316	0.88757575	0.84447527	0.4843974	0.7945281	0.8393153	0.80278987	0.94392	0.8713963	0.82150793	0.9232924	0.916957	0.91901433	0.96258754	0.92266345	0.9138438	0.91244274	0.92330307	0.40524822	0.9188902	0.55059886	0.62639034	0.86756474	0.8962014	0.8225918	0.93195236	0.8892895	0.5959555	0.899508	0.96900445	0.87205017	0.72073686	0.8509761	0.89732677	0.897534	0.9016208	0.9440851	0.7887376	0.9174318	0.65625566	0.8561586	0.9227663	0.9256955	0.84610635	0.9262758	0.8744731	0.81059	0.920064	0.6307051	0.92522174	0.8146659	0.9168598	0.82073355	0.8429462	0.95808065	0.51433736	0.0	0.686188	0.9110015	0.9682391	0.9653459	0.60082865	0.88777465	0.9458899	0.95480955	0.9856125	0.8798193	0.95701325	0.84129256	0.9297304	0.9310262	0.95836425	0.8703393	0.7468817	0.979877	0.6373724	0.7665464	0.80100894	0.919134	0.7958665	0.764677	0.98910624	0.7735623	0.9194879	0.9203557	0.8213777	0.78751427	0.6820457	0.88585085	0.91582304	0.6863245	0.8953365	0.8545581	0.8821278	0.9027191	0.9222888	0.7810438	0.88043386	0.587986	0.431688	0.9447698	0.8839226	0.91509	0.9392068	0.8532499	0.91865766	0.7923615	0.8022301	0.8858159	0.93142843	0.49807018	0.8545662	0.9238043	0.53683436	0.6081178	0.50250113
om/comp	0.8720898	0.91710323	0.90751356	0.948349	0.86240387	0.783574	0.8451928	0.7128732	0.81467956	0.6852853	0.69482476	0.8247886	0.6714938	0.9066573	0.7306452	0.7152219	0.85905325	0.65781295	0.84963846	0.7514067	0.84688425	0.78523153	0.88705325	0.8597579	0.910625	0.8049443	0.5962267	0.7428997	0.96089154	0.5207374	0.89657116	0.7812436	0.8577428	0.61645216	0.68628955	0.6722361	0.65918964	0.78196585	0.7258699	0.8420561	0.7933451	0.6359582	0.67944175	0.86105394	0.8640301	0.6105202	0.83998287	0.8696339	0.8354361	0.7452574	0.62957716	0.86699665	0.6879318	0.93199116	0.8592611	0.6285678	0.7684728	0.8689736	0.84005284	0.8468435	0.89146656	0.7112719	0.7146169	0.90359795	0.64875185	0.70405495	0.80750734	0.9256403	0.7280208	0.75826395	0.8756562	0.75066096	0.736721	0.75942343	0.778398	0.72864735	0.92550987	0.88086534	0.8500093	0.8609663	0.7858263	0.59374565	0.64601445	0.81784356	0.78948885	0.72047305	0.60115325	0.81400514	0.88984406	0.7075405	0.686188	0.0	0.7479993	0.9330571	0.7987529	0.7385491	0.7862872	0.828867	0.7877931	0.7933649	0.77129173	0.9280415	0.7473483	0.6653135	0.64579904	0.89141554	0.843433	0.6006602	0.953575	0.6963086	0.727266	0.77189606	0.80731964	0.7279811	0.7408707	0.93077654	0.9620567	0.9640068	0.66170585	0.89225644	0.71432865	0.40326095	0.5937721	0.69329894	0.8283954	0.8975737	0.9126062	0.63657415	0.85477686	0.8910911	0.7664156	0.7252652	0.49694234	0.61208755	0.85334104	0.7635414	0.66905373	0.9302647	0.7199182	0.9238732	0.6839156	0.7935061	0.71731234	0.7731682	0.6380755	0.76399934	0.8819044	0.584748	0.7474886	0.71029246
onderwijs/noun	0.91561115	0.8674118	0.794019	0.9552076	0.938322	0.93469095	0.8954921	0.67292744	0.8452091	0.9570441	0.82530797	0.8051221	0.8956696	0.9644162	0.49576163	0.54916775	0.95681864	0.85687196	0.8144146	0.96793634	0.9106813	0.92560655	0.932292	0.7960584	0.8867086	0.95321524	0.73691314	0.9158548	0.7752565	0.7932905	0.8576782	0.937814	0.8947506	0.9587096	0.93319046	0.7923509	0.68963146	0.9550494	0.8948532	0.93591374	0.83568364	0.87540966	0.835756	0.84170806	0.9493054	0.7844614	0.96542007	0.95644367	0.7687249	0.940629	0.7988674	0.90865326	0.9051589	0.8342734	0.89726025	0.9552081	0.822127	0.92360103	0.7418023	0.7989745	0.7546339	0.9626831	0.87357205	0.9986765	0.8885888	0.6788167	0.9166181	0.84529436	0.8129287	0.8784358	0.9553567	0.8368216	0.6851039	0.9413423	0.8565365	0.7846988	0.9520923	0.8403572	0.75972444	0.80405515	0.9518894	0.78347474	0.8469079	0.86236864	0.8828484	0.83475876	0.7481849	0.92626524	0.91369903	0.9427445	0.9110015	0.7479993	0.0	0.9426481	0.4481783	0.8749904	0.9805943	0.9935834	0.93729305	0.797562	0.9966052	0.8979289	0.82833165	0.77310693	0.8087106	0.87093085	0.8922387	0.70375556	0.8888716	0.88496834	0.9296982	0.97416633	0.7944784	0.9410787	0.9669903	0.96440077	0.9217519	0.97772884	0.8130416	0.94708323	0.8226176	0.8489698	0.8117974	0.7982398	0.8106312	0.94173664	0.9562259	0.91660285	0.95346814	0.77757055	0.9181566	0.6621057	0.8306655	0.78386533	0.9953073	0.81409556	0.6426831	0.9755166	0.89100933	0.8931579	0.6225676	0.6360496	0.7609886	0.86974907	0.83010685	0.9422143	0.81239915	0.98844266	0.9809641	0.95944566
oog/adj	0.72124314	0.95996296	0.9550172	0.9872099	0.97370684	0.9801232	0.9924075	0.94756293	0.8814202	0.9150573	0.8863225	0.9461337	0.96014565	0.8756579	0.9713948	0.97045594	0.96720487	0.93426085	0.99761283	0.93529487	0.97229004	0.9577932	0.9808842	0.93446684	0.74548846	0.970263	0.9340175	0.93792903	0.96389186	0.9519885	0.92750984	0.93070334	0.98947453	0.9521686	0.9915769	0.9484579	0.89171207	0.9787427	0.94494486	0.9691301	0.7599513	0.9014975	0.9397169	0.946741	0.9290171	0.96975857	0.9854197	0.9697977	0.9344936	0.89669746	0.9702966	0.9861532	0.95245713	0.867185	0.9775076	0.9565687	0.8340581	0.8891286	0.9950322	0.9714141	0.9481238	0.959446	0.9441438	0.9878054	0.9619119	0.8656925	0.93394804	0.7701559	0.7839129	0.98076564	0.97700185	0.96670115	0.94405955	0.9865189	0.9576417	0.94149	0.9877998	0.9791223	0.94987106	0.9686226	0.8293884	0.92289966	0.82197714	0.7863478	0.9788762	0.97026765	0.97002476	0.8940671	0.6600815	0.97301555	0.9682391	0.9330571	0.9426481	0.0	0.947169	0.90413785	0.90253687	0.91481596	0.944909	0.98459035	0.9640033	0.92361796	0.9178481	0.93035626	0.89712906	0.97563756	0.8866036	0.9138173	0.89108497	0.9492955	0.96385634	0.9517944	0.9838543	0.91934955	0.956927	0.9946021	0.97583276	0.9497637	0.9697136	0.9684149	0.9256137	0.8209902	0.9566827	0.9702008	0.99745166	0.95333606	0.9929704	0.9643246	0.5105542	0.7089572	0.8556991	0.8944277	0.8485992	0.94645107	0.89917207	0.9632671	0.9394025	0.96513826	0.9822109	0.9852177	0.91839737	0.9033413	0.97354054	0.9315225	0.98914355	0.8737251	0.80979896	0.828753	0.92619073	0.93276215
opvang/noun	0.9842901	0.84257376	0.92559034	0.9851916	0.98218054	0.92781985	0.9261759	0.7495152	0.84671235	0.9897095	0.80821365	0.8947032	0.95235044	0.8283855	0.6727887	0.5280422	0.91169405	0.79437816	0.92226875	0.8547328	0.8904596	0.89205486	0.9388817	0.7328464	0.8941738	0.9097198	0.8495315	0.9134642	0.9410286	0.84121335	0.81893134	0.85695004	0.9412538	0.9743889	0.97833663	0.8074051	0.73002434	0.97181463	0.87554	0.9144802	0.90937257	0.88904285	0.82523024	0.90930647	0.9267373	0.883714	0.90052515	0.98396355	0.731616	0.88406146	0.81073654	0.8983263	0.9489073	0.83823997	0.87861466	0.95939523	0.7064568	0.7971301	0.82772267	0.8709882	0.76740146	0.95721185	0.8895107	0.98710704	0.92596954	0.8226534	0.8700556	0.7968465	0.87501	0.8944085	0.9227557	0.91048485	0.64268583	0.89187914	0.7629588	0.8519657	0.95956606	0.8935589	0.7086259	0.8440441	0.81163484	0.8383045	0.864101	0.93445194	0.7909375	0.9237527	0.80386883	0.9225386	0.9207729	0.9595623	0.9653459	0.7987529	0.4481783	0.947169	0.0	0.8376924	0.92937434	0.9873712	0.9156134	0.4553594	0.95117784	0.97515714	0.8084627	0.8256015	0.8693328	0.8752358	0.8994122	0.732229	0.9132396	0.9599669	0.91553646	0.9482627	0.8371119	0.91872275	0.97511744	0.8526871	0.9952276	0.97846323	0.695556	0.95892674	0.82074463	0.85830736	0.89168996	0.91212666	0.9851106	0.94872147	0.9402898	0.9453976	0.92881566	0.8573847	0.94589716	0.72930855	0.861065	0.88256943	0.98563784	0.9071352	0.6164589	0.9595089	0.8425926	0.8435424	0.7443342	0.6550932	0.8126435	0.9261805	0.82411754	0.8895924	0.64845645	0.9606084	0.949579	0.94135076
overigens/adv	0.820349	0.84716845	0.9761725	0.9416172	0.8901297	0.82448673	0.77957594	0.7930351	0.83688176	0.8104396	0.7786826	0.90440875	0.85662436	0.89095104	0.85258865	0.8107206	0.8367028	0.79983497	0.8476098	0.7423015	0.7319684	0.87229294	0.7858653	0.8265911	0.7952597	0.8936036	0.7636912	0.60574067	0.739444	0.67446744	0.6673757	0.5801391	0.8065221	0.6780189	0.72115684	0.8150344	0.82548535	0.56791186	0.9126908	0.850111	0.7242739	0.75730175	0.8170349	0.74299204	0.8700096	0.826221	0.93911237	0.9066637	0.85276	0.8450103	0.83839643	0.9342351	0.6640887	0.9456219	0.6289802	0.7095903	0.6888447	0.9336463	0.7773018	0.83395547	0.81015253	0.7501798	0.89229757	0.88475025	0.83173805	0.6728298	0.9412257	0.8338667	0.86988556	0.9019002	0.97800976	0.7843804	0.8350774	0.7394328	0.7085085	0.8719434	0.942251	0.9073314	0.92897385	0.8304985	0.75943124	0.7806242	0.6888362	0.8005239	0.85678464	0.9373969	0.79729635	0.8779516	0.7778686	0.6762639	0.60082865	0.7385491	0.8749904	0.90413785	0.8376924	0.0	0.93296874	0.9308989	0.9015097	0.90052944	0.84154385	0.93037415	0.6703546	0.7833967	0.83645415	0.86135805	0.858285	0.71205795	0.89907	0.81089187	0.8522616	0.9241727	0.95240843	0.8341521	0.8672471	0.9663069	0.93115777	0.9739305	0.7597896	0.88200396	0.76261383	0.83696234	0.82792354	0.80194235	0.79073143	0.9335328	0.8607852	0.8199915	0.9153707	0.86477625	0.7969572	0.73556256	0.5854735	0.64404964	0.90389836	0.8931573	0.83785737	0.9858047	0.87016726	0.8855156	0.63803107	0.7979473	0.7534952	0.83087504	0.67023945	0.89027727	0.8066643	0.7678362	0.58423173	0.64402133
pak_DIM/noun	0.8736527	0.8065275	0.97560775	0.9438035	0.83319026	0.67454994	0.8930863	0.84015095	0.7309905	0.9228871	0.89687204	0.8753478	0.8892713	0.8670748	0.9629604	0.9745922	0.74315256	0.87817174	0.949293	0.77211	0.9401787	0.53017527	0.84842265	0.85499966	0.9591096	0.4195326	0.7128141	0.90282476	0.93871784	0.79729694	0.8619789	0.9453511	0.8839941	0.8567701	0.93747735	0.84495896	0.572324	0.9227057	0.6268207	0.76117665	0.9268483	0.58896244	0.7336384	0.80085194	0.874955	0.88794076	0.6893772	0.7692301	0.80834645	0.859866	0.7168358	0.5868751	0.903269	0.9852043	0.9203685	0.9052935	0.81157273	0.8487988	0.9582877	0.82466036	0.97495216	0.9709118	0.7773148	0.98682857	0.88660693	0.9060423	0.7173195	0.91978395	0.5676105	0.8950356	0.68775254	0.91617835	0.7160615	0.6170838	0.94872695	0.6636129	0.91359323	0.8314949	0.6325222	0.9167464	0.85555536	0.76051354	0.7358891	0.5392404	0.8979012	0.95785105	0.7228613	0.7925478	0.77628124	0.85284436	0.88777465	0.7862872	0.9805943	0.90253687	0.92937434	0.93296874	0.0	0.76345325	0.8515965	0.84418505	0.87209857	0.998174	0.70432204	0.6726438	0.7247448	0.9991123	0.79348946	0.83563256	0.96918607	0.7313276	0.74847305	0.299034	0.90893847	0.40262395	0.81068444	0.8953627	0.9958168	0.98964167	0.8978282	0.74160886	0.8747513	0.79002106	0.887895	0.951647	0.97763723	0.75663805	0.9327889	0.8472718	0.88790226	0.8127006	0.7503536	0.84180033	0.77588063	0.7899952	0.6885743	0.9405668	0.82939744	0.9343068	0.6298796	0.87419075	0.83342606	0.89247316	0.9418723	0.6901041	0.9407201	0.7057352	0.9080024	0.6432401	0.9420203	0.9184413
paraplu/noun	0.9407173	0.97751504	0.96832514	0.99783283	0.9282542	0.92762	0.9821129	0.96850294	0.9383297	0.944793	0.9077079	0.8725029	0.8708589	0.93491644	0.96636343	0.95894694	0.9233884	0.8946758	0.989796	0.9813581	0.9778666	0.7261597	0.9415391	0.8604713	0.69344556	0.91610616	0.88222164	0.8830616	0.9865642	0.7182585	0.9521575	0.86302924	0.98641557	0.7662401	0.8476348	0.9260137	0.6785137	0.9618827	0.7254464	0.99418396	0.94830674	0.84294057	0.8500602	0.9416856	0.9092294	0.93633616	0.8184571	0.86942995	0.9573263	0.9511241	0.8634106	0.5371633	0.89762825	0.87681985	0.9756176	0.8496237	0.8421728	0.81472707	0.9880868	0.9907287	0.9960453	0.94756997	0.8322117	0.9682193	0.902808	0.7642734	0.8790113	0.9487047	0.6476276	0.9313397	0.5437608	0.9608397	0.8243556	0.75458777	0.9733022	0.8422868	0.920341	0.97732663	0.80483836	0.9907324	0.9432627	0.86396897	0.8446573	0.8171741	0.94188154	0.9434519	0.9441389	0.79899865	0.8572542	0.95976704	0.9458899	0.828867	0.9935834	0.91481596	0.9873712	0.9308989	0.76345325	0.0	0.9095467	0.9872043	0.95379883	0.9925863	0.9230363	0.8510515	0.92719036	0.9748926	0.847894	0.89682275	0.9034723	0.958218	0.9300412	0.80000645	0.97267705	0.619455	0.809254	0.93005526	0.98275983	0.9627735	0.9642256	0.88641083	0.977299	0.900658	0.8912857	0.93984044	0.9885176	0.96702164	0.9252044	0.7022467	0.94193745	0.8939751	0.92864937	0.92143494	0.8172817	0.8797764	0.87324756	0.92647696	0.8992618	0.38634068	0.8133778	0.98317534	0.8536842	0.9737269	0.8743279	0.83273613	0.9465268	0.7511898	0.9238828	0.7548017	0.9699973	0.9169382
pc/noun	0.86133033	0.9753524	0.8854638	0.97113556	0.887785	0.8090788	0.9093135	0.8264344	0.7235824	0.89600307	0.82612497	0.70817006	0.90182424	0.8942393	0.91073817	0.8516173	0.7509128	0.6812991	0.91309863	0.7372916	0.8518373	0.94426376	0.78994507	0.9024116	0.956343	0.9009357	0.5518742	0.97654015	0.9209043	0.7854642	0.91561973	0.9325838	0.9275379	0.95971537	0.86792123	0.77326816	0.79183674	0.9605629	0.9254432	0.9099023	0.8684912	0.6060537	0.75874245	0.9221833	0.8764086	0.7275898	0.92511606	0.9616681	0.8516875	0.9292925	0.7910763	0.9619647	0.9439497	0.91663516	0.9627019	0.8547828	0.81001073	0.8610425	0.92522764	0.81430644	0.950001	0.95750177	0.70161074	0.9621261	0.42901754	0.90340286	0.76367295	0.9311906	0.7372886	0.8814826	0.92570126	0.8754325	0.8528022	0.9706448	0.9305095	0.6640128	0.96271247	0.9545777	0.8922636	0.92232907	0.8077003	0.757534	0.83669907	0.74576473	0.82279676	0.9438655	0.7921618	0.79592544	0.7014306	0.96297723	0.95480955	0.7877931	0.93729305	0.944909	0.9156134	0.9015097	0.8515965	0.9095467	0.0	0.75624776	0.8535635	0.9469015	0.77976	0.61940944	0.81444335	0.6270795	0.8438957	0.8140038	0.93419987	0.90597486	0.69392467	0.916596	0.90438396	0.63867795	0.78588545	0.9961018	0.96001464	0.9883457	0.7484665	0.9350865	0.8622746	0.7889663	0.7459782	0.5368107	0.7904926	0.84850323	0.91013193	0.83528566	0.9686542	0.8279924	0.76614314	0.8167605	0.7792073	0.87193763	0.61160195	0.8340183	0.92673004	0.92137724	0.8915384	0.91937053	0.7914239	0.8910022	0.91071653	0.7240423	0.89413685	0.78227425	0.891723	0.8896629	0.9655024	0.9368879
permanent/adj	0.95981395	0.91290665	0.9898272	0.98095745	0.88073087	0.82147557	0.9272552	0.7043736	0.91373646	0.9076793	0.8602371	0.82906854	0.88291514	0.8666403	0.83816814	0.5149009	0.65667915	0.77692866	0.97536	0.8813809	0.8097776	0.79534435	0.7892278	0.90936744	0.95659727	0.69847393	0.7325063	0.9874657	0.9770161	0.8515413	0.9628213	0.97589713	0.9954602	0.9597252	0.948688	0.7268592	0.68535185	0.9783978	0.92131555	0.9821597	0.9288334	0.8140922	0.87946075	0.90424615	0.8211938	0.85705286	0.941036	0.8284568	0.63737535	0.8739477	0.7989019	0.98279876	0.99031705	0.8605871	0.9773107	0.8752897	0.736637	0.8892268	0.984581	0.9423412	0.810648	0.95614177	0.8754828	0.8213344	0.7297145	0.89004284	0.7746026	0.8471203	0.8131471	0.8207369	0.97898996	0.94257694	0.65258276	0.89123803	0.9386436	0.8270359	0.9363934	0.91118115	0.8939275	0.8699963	0.8986865	0.8228946	0.9108134	0.928824	0.82452184	0.8792289	0.81938887	0.81710905	0.8291204	0.9772824	0.9856125	0.7933649	0.797562	0.98459035	0.4553594	0.90052944	0.84418505	0.9872043	0.75624776	0.0	0.94732904	0.9844553	0.7692003	0.8551757	0.7008499	0.9040648	0.8898285	0.74914676	0.8939497	0.89929664	0.9517917	0.8510264	0.8432631	0.7981982	0.95337194	0.9807241	0.9987457	0.99350405	0.5159874	0.948642	0.82933867	0.7654921	0.80755776	0.8031758	0.9684503	0.92552555	0.96504295	0.9381331	0.9523111	0.89060664	0.83032596	0.7686649	0.8653784	0.9268319	0.8509613	0.8044014	0.64253163	0.95682645	0.8631046	0.8940353	0.75588024	0.59006023	0.7391306	0.8761009	0.959036	0.8369986	0.8069922	0.9203131	0.87249255	0.9428259
pin/verb	0.94912976	0.9622708	0.98800063	0.93800986	0.8289982	0.90106666	0.9153904	0.8383624	0.72391844	0.8794364	0.907192	0.9378374	0.95859873	0.8634866	0.94755423	0.9334965	0.91629195	0.84638023	0.88985574	0.6996232	0.8783747	0.7911785	0.8963201	0.886963	0.9397029	0.9383964	0.61441755	0.8118113	0.90635854	0.8820905	0.9149045	0.8631805	0.8875175	0.76876485	0.9532102	0.8398692	0.920627	0.89608395	0.8860153	0.67933524	0.89112747	0.88930845	0.8599422	0.85972875	0.88499916	0.9337799	0.92556655	0.96668744	0.95117855	0.8018604	0.94178486	0.9350004	0.9140378	0.9499582	0.86432314	0.7569372	0.87619495	0.82598716	0.9694563	0.7587619	0.9595756	0.8553105	0.86256444	0.98551506	0.855536	0.9005249	0.94875115	0.80290246	0.8879736	0.9515568	0.9644125	0.7819524	0.90694845	0.8331108	0.7547161	0.85629654	0.8595837	0.82915163	0.89448786	0.8482634	0.8020687	0.96513116	0.89758337	0.84610283	0.94174	0.93740696	0.9330067	0.95006573	0.87604403	0.6914223	0.8798193	0.77129173	0.9966052	0.9640033	0.95117784	0.84154385	0.87209857	0.95379883	0.8535635	0.94732904	0.0	0.9952058	0.81762445	0.8119898	0.9674376	0.9967968	0.93990433	0.8638607	0.98884946	0.8620297	0.907978	0.90857464	0.96194255	0.7751063	0.79290104	0.9719913	0.9999121	0.99954474	0.82637846	0.86773956	0.6105025	0.64717317	0.9601691	0.95154506	0.9348266	0.819019	0.9637178	0.9297362	0.939766	0.8980346	0.8387588	0.88536084	0.7554383	0.8159583	0.97626156	0.9873862	0.8695537	0.93639135	0.8595954	0.82657343	0.90795815	0.89323777	0.9476921	0.92330974	0.89768755	0.6841508	0.880249	0.7485982	0.8823438	0.8019975
populist/noun	0.949821	0.9974402	0.9424684	0.99521494	0.9748809	0.9954766	0.996799	0.96951586	0.99354494	0.90141743	0.9592007	0.9502773	0.9222135	0.9539502	0.96551603	0.93694	1.0	0.99473476	0.97552437	0.983378	0.9790411	0.97662324	0.9722331	0.983733	0.96477807	0.9523715	0.9717278	0.92851007	0.9006523	0.941207	0.9415736	0.8263626	0.9998366	0.83854955	0.9778037	0.9801721	0.9190305	0.8779969	0.97573656	0.9978358	0.38989353	0.94789094	0.9919224	0.9967283	0.9843675	0.97077256	0.98458165	0.9915764	0.97789717	0.9925849	0.9316823	0.9925281	0.8759637	0.9952876	0.94883543	0.9644755	0.9502388	0.94094586	0.94586265	0.96142143	0.94275737	0.95580125	0.99371636	0.9997164	0.9778743	0.87566364	0.8453485	0.98655397	0.9527715	0.98715824	0.9729493	0.96809137	0.9782509	0.9639552	0.9866595	0.9887936	0.9936459	0.9770332	0.981654	0.9453772	0.99193966	0.92802745	0.87712765	0.9418881	0.9893071	0.9761577	0.769535	0.9492461	0.9167446	0.9311093	0.95701325	0.9280415	0.8979289	0.92361796	0.97515714	0.93037415	0.998174	0.9925863	0.9469015	0.9844553	0.9952058	0.0	0.9483275	0.96988475	0.9659914	0.8614297	0.9622488	0.95494205	0.90324247	0.87407905	0.9674856	0.9614931	0.99852204	0.96145254	0.96422195	0.9977474	0.9704573	0.9394649	0.9938374	0.9997544	0.94731116	0.9662991	0.97138876	0.964069	0.95347184	0.9988381	0.9867659	0.9725185	0.9994639	0.7147083	0.91405296	0.9804547	0.87877846	0.8798802	0.90218157	0.9851351	0.9706778	0.99561137	0.9913953	0.9954679	0.8713424	0.903146	0.98619366	0.9711241	0.9482536	0.97973514	0.94293493	0.95514125	0.8717176	0.8956232
