	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
wel/adv	0.9984524	0.9546747	0.9948592	0.88683313	0.93290895	0.85240066	0.8746952	0.8378123	0.86849463	0.98691577	0.9032481	0.9347728	0.96464086	0.9894643	0.8438785	0.9646117	0.9465702	0.8921509	0.9821496	0.97802025	0.94615275	0.8806813	0.94375706	1.0	0.9647368	0.94390327	0.97939396	0.90717465	0.9683269	0.8349308	0.74002874	0.98453695	0.9637425	1.0	0.9809709	0.9443702	0.7915718	0.91751766	0.8033816	0.8382053	0.96265405	0.9553134	0.9712234	0.955004	0.9588677	0.9368318	0.9936428	0.9195678	0.9015895	0.9697754	0.9983671	0.9834665	0.9384993	0.9889915	0.9924725	0.90502876	0.82585824	0.82257366	0.97251517	0.80492467	0.83981836	0.879384	1.0	0.98263854	0.9139213	0.9003325	0.99484986	0.9785481	0.9519775	0.9840164	0.9101045	0.7206615	0.97365403	0.9677311	0.9423281	0.9163467	0.9925939	0.93442714	0.9662142	0.9801574	0.889122	0.94355565	0.79023504	0.95613694	0.9151621	0.8846217	0.9093548	0.94801164	0.9191668	0.97959673	0.977993	0.82074153	0.8875413	0.8841865	0.7077934	0.82770956	0.8937086	0.90405566	0.9671022	0.93216693	0.91763586	0.9270527	0.99360216	0.7802686	0.89298844	0.98103756	0.9577725	0.9326273	1.0	0.91463757	0.9419883	0.97397214	0.95974207	0.95759976	0.8626197	0.8347746	0.9245551	0.9876943	0.93073905	0.9581744	0.88785	0.9682054	0.89820594	0.9512388	0.96708524	0.89714396	0.90671206	0.940313	0.9068376	0.9674772	0.94498575	0.9451964	0.98336774	0.97270423	0.96309525	0.9319782	0.72029495	0.90613604	0.9313835	0.9932447	0.8801189	1.0	0.90394163	0.942716	0.96390283	0.99946254	0.99451965	0.93428904	0.7790445	0.9220054	0.8757295	0.96279657	0.9762958	0.94298375	0.96184784	0.93698275	0.99158037	0.93370944	0.92673963	0.9647798	0.9886976	0.9735869	0.8381824	0.936438	0.93387204	0.9388606	0.0	0.921278	0.95194453	0.9682899	0.94809514	0.94323134	0.80300325	0.9629801	0.89858466	0.95253617	0.8279176	0.9887394	0.8413174	0.7746403	0.8713734	0.9271221	0.9399897	0.89141554	0.9568158
wereld/noun	0.9997219	0.8282244	0.93905133	0.9315173	0.9157514	0.9206754	0.8833705	0.889215	0.91117305	0.992052	0.85332316	0.87818503	0.8711279	0.9670702	0.9054679	0.9960792	0.9591606	0.9628009	0.94009405	0.9201229	0.9044973	0.86298984	0.899168	0.9594691	0.9341188	0.8621851	0.92712945	0.93902886	0.97160685	0.91758144	0.9399521	0.97453195	0.9858615	0.9706471	0.9813588	0.89957094	0.8881841	0.88650656	0.931961	0.89866436	0.9095682	0.86323005	0.95472175	0.943826	0.9184556	0.92178255	0.98442215	0.90888476	0.8890736	0.9623055	0.98649794	0.92483807	0.91419685	0.90859735	0.9728827	0.88770676	0.9402417	0.8538345	0.98304904	0.8736824	0.90229917	0.8950614	1.0	0.9411014	0.91453326	0.90117496	0.94725454	0.90508205	0.93018097	0.89227	0.8995748	0.946983	0.8970184	0.8966038	0.9429383	0.8789102	1.0	0.98416555	0.85894114	0.95076966	0.8648279	0.9228788	0.89027566	0.9144354	0.8970526	0.9021169	0.903518	0.91268456	0.9514225	0.87748325	0.9203856	0.88660055	0.9243704	0.8975176	0.9357747	0.89827085	0.92998075	0.8766789	0.96166396	0.9394369	0.9182734	0.90107274	0.9832792	0.9035237	0.888643	0.94207966	0.90428376	0.887824	0.902459	0.9001485	0.8872579	0.9386909	0.8797181	0.89147574	0.86581403	0.9323488	0.91914386	0.96764493	0.87172055	0.8959457	0.91566813	0.91836244	0.8936143	0.91978234	0.93326527	0.9057756	0.90776086	0.92996836	0.8742949	0.9604256	0.8964379	0.857976	0.94864106	0.92112553	0.9479796	0.9160844	0.94754755	0.8934674	0.90882766	0.9657775	0.89695674	0.99960494	0.91193444	0.86071074	0.9566825	0.98138064	0.9871752	0.9506413	0.9094235	0.92196226	0.9195262	0.9692328	0.94279414	0.9002431	0.9150383	0.94866884	0.98267275	0.9546358	0.9120999	0.94693553	0.9844459	0.9399026	0.93391377	0.950096	0.9210897	0.9113113	0.921278	0.0	0.89250904	0.85944957	0.88401955	0.91331774	0.91850746	0.8896878	0.9199272	0.9452959	0.83608043	0.9891309	0.87427616	0.867381	0.8328068	0.9164522	0.9650538	0.87695104	0.9817254
werk/noun	0.9951773	0.8796423	0.95249933	0.90949094	0.89899725	0.8941524	0.9023477	0.8834343	0.9075642	0.98671377	0.89680475	0.9317562	0.84923816	0.9489888	0.90827143	0.95083654	0.9532894	0.9565261	0.9012923	0.85488224	0.88518065	0.89046186	0.86481416	0.98083854	0.94923	0.9059746	0.9126614	0.9254869	0.95977724	0.9078439	0.95578	0.9613541	0.9791648	0.95200795	0.9719374	0.91727537	0.90669155	0.8806861	0.8952683	0.90109	0.8712354	0.81726915	0.89186394	0.894402	0.9381825	0.9189013	0.97895765	0.90657157	0.87150365	0.87074554	0.98911065	0.9564757	0.9358611	0.9662223	0.99792683	0.8796861	0.9608872	0.8554602	0.95951086	0.90862274	0.9366419	0.8644502	0.99057883	0.97750443	0.8839332	0.95671326	0.97984844	0.8927917	0.93536335	0.91595066	0.9139987	0.9315023	0.9004477	0.8849935	0.9673	0.90838206	0.98115516	0.96295995	0.8920188	0.9394309	0.893902	0.90097725	0.8892937	0.92141205	0.82818127	0.8609969	0.8912121	0.93274426	0.89803207	0.867018	0.9459799	0.8910216	0.90148795	0.87021476	0.95578873	0.8876029	0.9090937	0.8941021	0.9215942	0.9387573	0.9210933	0.92595536	0.9662017	0.9269694	0.87492037	0.9812257	0.8462537	0.8895339	0.9975241	0.9381366	0.9067383	0.9530405	0.87384844	0.9461183	0.876999	0.9076859	0.90045816	0.9728612	0.8898009	0.8999143	0.92831326	0.84647423	0.84726775	0.942979	0.9462528	0.92108524	0.8922896	0.945639	0.9220373	0.9955639	0.9323147	0.8866657	0.98452604	0.927116	0.95928454	0.8493845	0.91138315	0.8811524	0.9330059	0.9679897	0.8563613	0.98364985	0.90066236	0.8624689	0.9576549	0.963284	0.98232454	0.8951204	0.9427019	0.95302206	0.8959613	0.9539432	0.9963229	0.8333962	0.93064356	0.908869	0.9618219	0.93107635	0.9065795	0.9386925	0.94501334	0.92644495	0.91614866	0.96764916	0.9411416	0.8904513	0.95194453	0.89250904	0.0	0.85751486	0.86048114	0.95946664	0.91303444	0.8448571	0.89306104	0.9723303	0.9140384	0.991906	0.88075966	0.7875	0.8965916	0.8708309	0.9616209	0.8502033	0.9549695
werknemer/noun	0.9969867	0.82683766	0.93408424	0.93613815	0.9701516	0.9409309	0.8939123	0.92831635	0.8689992	0.951329	0.9615317	0.86659604	0.24629664	0.96083987	0.94927233	0.9705987	0.9420417	0.9603916	0.7603207	0.7237663	0.84619594	0.7850012	0.9529777	0.9379128	0.9418672	0.9308206	0.730113	0.9156502	0.9846523	0.9018606	0.96115476	0.9535916	0.8583362	0.9887246	0.8874276	0.8781254	0.8451875	0.9430192	0.89826655	0.94377977	0.43904108	0.9125885	0.87823147	0.7347298	0.85220516	0.9105452	0.9959832	0.83940786	0.92809534	0.84368074	0.91366595	0.8343008	0.8615231	0.8519784	0.9762311	0.9662387	0.9324218	0.9268056	0.9745438	0.8566473	0.94729817	0.89788413	0.931927	0.9294999	0.9265783	0.94535625	0.7784915	0.39885426	0.93978375	0.7024708	0.82401943	0.93488234	0.7258604	0.5313386	0.97417337	0.8914321	0.9952431	0.9849088	0.800042	0.760438	0.6086583	0.8397552	0.9072788	0.74352235	0.93059784	0.91935754	0.9113494	0.93252796	0.9363825	0.22082824	0.9764745	0.93202186	0.84267676	0.9388877	0.98533833	0.9400746	0.9507268	0.69147563	0.9470248	0.8830089	0.9147742	0.88326627	0.93746156	0.93846726	0.8910091	0.93431616	0.91572607	0.8398514	0.98508537	0.9297816	0.844422	0.9550549	0.36823404	0.96863365	0.92192304	0.9234331	0.9289753	0.93286353	0.8775777	0.7565179	0.9041367	0.74398243	0.948364	0.8544911	0.89217925	0.9223946	0.88871926	0.88923573	0.9351195	0.9826007	0.875774	0.93611974	0.9445772	0.6752268	0.9573258	0.7660231	0.9551802	0.9447592	0.9487869	0.96845895	0.91967386	0.9889644	0.94291425	0.94550866	0.9789604	0.7835871	0.9870893	0.79265416	0.9639277	0.89857984	0.90949285	0.8085538	0.9731313	0.9536424	0.95301425	0.9291867	0.9793882	0.91074455	0.8920416	0.7937203	0.9767915	0.9174486	0.9487686	0.9497202	0.9246116	0.89900416	0.9682899	0.85944957	0.85751486	0.0	0.9392858	0.94302773	0.8812306	0.91372085	0.91234076	0.93593305	0.81699115	0.9679116	0.73900366	0.934729	0.85315305	0.91885006	0.9845844	0.8266412	0.9463
wijze/noun	0.9841662	0.90532637	0.9777061	0.8876508	0.9183946	0.89329284	0.8936324	0.89531404	0.9054156	0.94255817	0.875937	0.90424037	0.9253293	0.9295275	0.8711561	0.9953447	0.9412388	0.94863945	0.9335309	0.9251228	0.9255711	0.90360266	0.88386637	0.9558607	0.94342864	0.8598058	0.9191653	0.8472529	0.9849611	0.9059725	0.9643699	0.97894424	0.96975493	0.9755638	0.9513177	0.8982231	0.88084733	0.8993187	0.91174155	0.85386044	0.9305208	0.87631166	0.923222	0.9450423	0.9558882	0.9126751	0.9914273	0.92042726	0.8340523	0.9449731	0.9484161	0.9676038	0.90804964	0.95996827	0.9691675	0.90796715	0.94129026	0.85775614	0.96103805	0.8553173	0.9349135	0.92307705	1.0	0.97916365	0.91028893	0.91160446	0.97533053	0.95744926	0.9112431	0.9319549	0.91050446	0.9478794	0.94052696	0.92710614	0.92889047	0.8885298	0.9761	0.9527044	0.89037365	0.9615865	0.92855453	0.92297745	0.8691314	0.9018182	0.8914036	0.8534223	0.9076866	0.9012963	0.891896	0.9538646	0.9557931	0.8748082	0.95255095	0.8770801	0.9469439	0.88423866	0.8953874	0.9413232	0.9247202	0.9211237	0.8952753	0.94491315	0.973648	0.91220045	0.8864759	0.94831413	0.8866533	0.92389214	0.933543	0.84705603	0.9260817	0.93907166	0.93469936	0.89152193	0.87438273	0.90960294	0.8989326	0.9519343	0.87021244	0.88890994	0.9244623	0.925732	0.91782457	0.9088456	0.94264257	0.89514446	0.87635666	0.9222573	0.8974507	0.98220956	0.9099005	0.9238511	0.97621894	0.9596795	0.9683255	0.92078334	0.9370583	0.8813572	0.9047754	0.9828121	0.89669657	0.9676536	0.8805705	0.88441133	0.958681	0.9792394	0.99002784	0.9249543	0.925061	0.9495985	0.88871974	0.9563666	0.98998004	0.90334696	0.93445927	0.93113965	0.97757304	0.938181	0.8929762	0.93771136	0.9433422	0.90343213	0.8977273	0.94142634	0.91043776	0.9226097	0.94809514	0.88401955	0.86048114	0.9392858	0.0	0.93331957	0.9141535	0.8950821	0.90567625	0.9766065	0.914803	0.9492319	0.8836222	0.85549766	0.86414146	0.9041702	0.97518826	0.8684321	0.9613086
wil/noun	1.0	0.90505385	0.95693743	0.91519296	0.939176	0.932343	0.9260999	0.9064206	0.91721016	0.99749386	0.92346036	0.9408866	0.9603932	0.9608418	0.88942164	0.98968524	0.90201783	0.9644876	0.9777873	0.944935	0.96349615	0.921953	0.91847867	0.9751032	0.9233986	0.9445771	0.9453525	0.9386684	0.94473904	0.9424552	0.943256	0.98049796	0.9930886	0.9677637	0.97536004	0.90844214	0.9500408	0.9381536	0.9680786	0.9443421	0.9623525	0.8986616	0.9196807	0.9634963	0.94396675	0.9028545	0.9985606	0.96010876	0.9242232	0.9425874	0.99122655	0.9674852	0.95054984	0.95455045	0.98688823	0.90164346	0.9573763	0.9160792	0.98316306	0.87834704	0.895505	0.9290404	0.99615633	0.96208847	0.93987715	0.9277661	0.9811001	0.9634643	0.934614	0.93384206	0.94157594	0.95797783	0.97612256	0.9588552	0.9559307	0.9267802	0.96270406	0.9408865	0.94618094	0.96681714	0.952585	0.9096994	0.90895265	0.95540226	0.96483743	0.88003266	0.9635004	0.95308733	0.93017703	0.9610569	0.9425629	0.8889485	0.92356396	0.956924	0.9339992	0.9478447	0.949733	0.9258563	0.9569341	0.9350577	0.91799617	0.9025024	0.9867582	0.9167391	0.92784214	0.95831275	0.9447891	0.9343949	0.9785361	0.9223345	0.942359	0.9475568	0.96499765	0.89525366	0.9401515	0.9406452	0.9499302	0.96749735	0.8928334	0.9339261	0.9567876	0.95134586	0.92248094	0.9533725	0.92848593	0.95976985	0.8515444	0.9199025	0.8879546	0.960232	0.87533927	0.91936874	0.9654077	0.97734064	0.9567229	0.9351369	0.97864	0.9248989	0.9309857	0.97583586	0.9462438	0.9951843	0.9491446	0.91896826	0.9527695	0.9924446	1.0	0.9361009	0.91524124	0.91219336	0.9513375	0.9771097	0.99243164	0.9096706	0.932813	0.9386926	0.9581606	0.93802315	0.9359127	0.96485245	0.9547914	0.9496949	0.9272829	0.94744205	0.9370797	0.9267087	0.94323134	0.91331774	0.95946664	0.94302773	0.93331957	0.0	0.8963684	0.9230113	0.9647055	0.9309352	0.8750533	0.9622268	0.91798854	0.9145003	0.9169446	0.9578808	0.9863481	0.9302122	0.99315476
wil/verb	0.9857615	0.94118875	0.98101085	0.8171284	0.9542437	0.85120153	0.8315198	0.8640111	0.77402043	0.96820503	0.8870951	0.92357683	0.88186485	0.96743137	0.72857404	0.9235507	0.94336784	0.9071536	0.9086929	0.8762136	0.8987376	0.73815703	0.92558384	0.95532703	0.9420183	0.9234926	0.95105886	0.88828534	0.9485367	0.8338403	0.84754354	0.97881263	0.9881042	0.9715272	0.9593063	0.8699775	0.8629605	0.9305697	0.791944	0.9095337	0.8716526	0.90168613	0.9556384	0.9372483	0.831266	0.90640706	0.99884576	0.78990763	0.89734775	0.847946	0.9699955	0.9230225	0.8948575	0.8961538	0.9670207	0.93645763	0.9229679	0.716009	0.938746	0.5664643	0.8200942	0.92036927	0.98200005	0.946645	0.87995225	0.83615017	0.96852136	0.92383754	0.9424501	0.95292795	0.85479385	0.84885466	0.94433874	0.8755722	0.97068155	0.898065	0.9946836	0.95452154	0.95978427	0.976595	0.93483335	0.66112316	0.7853896	0.953716	0.874877	0.68949825	0.8513669	0.956232	0.8703766	0.9660521	0.96739155	0.87688065	0.64016956	0.89293957	0.8056003	0.83789665	0.92139924	0.86801994	0.93424034	0.8303602	0.85744613	0.8962333	0.96895254	0.74238956	0.8285345	0.96550435	0.8142516	0.9394181	0.99959344	0.9336472	0.8081491	0.9504466	0.9556888	0.89210534	0.75970066	0.7777935	0.9000936	0.9727838	0.8876507	0.93433714	0.89047366	0.85099405	0.9412418	0.91711974	0.96286374	0.77913225	0.67757857	0.90202874	0.867105	0.9550081	0.85879415	0.9037612	0.9460478	0.92453885	0.9765776	0.8452575	0.8654318	0.94040346	0.8526197	0.956528	0.8625544	0.9072982	0.9287022	0.9193646	0.9530917	0.9528115	0.99437284	0.9007012	0.8644703	0.8688258	0.8209573	0.94110006	0.9680348	0.9560797	0.80776846	0.95903337	0.94040895	0.92858243	0.9545708	0.9090497	0.9853931	0.9645772	0.86010766	0.8900674	0.917994	0.898744	0.80300325	0.91850746	0.91303444	0.8812306	0.9141535	0.8963684	0.0	0.9281797	0.8477676	0.9054563	0.64633036	0.9817452	0.83534586	0.735901	0.86375946	0.8593883	0.95967454	0.8216933	0.94655573
word/verb	0.9939889	0.7812609	0.89724225	0.9584837	0.9767238	0.92946815	0.91794705	0.8741293	0.9243146	0.9696568	0.9331124	0.8758862	0.89811957	0.8840277	0.9480601	0.97353846	0.8221688	0.9367082	0.8593218	0.75720954	0.8939706	0.911868	0.8236486	0.9123011	0.9183812	0.7581948	0.8469059	0.88229936	0.9676294	0.94229573	0.9309261	0.97406286	0.9490678	0.85326326	0.9857688	0.85437495	0.9131216	0.9535422	0.9453746	0.93825215	0.9091977	0.75265336	0.87628776	0.88116586	0.90660524	0.93144697	0.9142329	0.9088528	0.95123065	0.9028814	0.9427199	0.94392264	0.9405991	0.92612743	0.98841006	0.95160615	0.96067834	0.9355524	0.9756202	0.88756317	0.9405688	0.81887615	0.9429709	0.9482479	0.9351748	0.9526524	0.95302767	0.9278887	0.88233507	0.7943994	0.9388673	0.9038249	0.9018681	0.92477435	0.9711614	0.8577317	0.978405	0.9931208	0.90641975	0.9278175	0.92828524	0.90376115	0.8692612	0.8080433	0.9379209	0.9409738	0.93450665	0.8834432	0.93148273	0.91977435	0.9654575	0.9274754	0.84404886	0.9390124	0.9781557	0.94104815	0.94251084	0.91052973	0.9208019	0.93041176	0.91631746	0.92461604	0.96108013	0.9507139	0.8895555	0.9263173	0.7631935	0.8194928	0.9961881	0.886904	0.93940985	0.95115024	0.9125722	0.80798465	0.850523	0.9361896	0.8199818	0.89786863	0.88829845	0.7908337	0.9408274	0.9114921	0.9602931	0.94700193	0.89678264	0.92202044	0.91311896	0.88069874	0.85379356	0.97257346	0.9019881	0.8921755	0.9472908	0.91366756	0.9829148	0.87518764	0.9583708	0.9398252	0.9027303	0.794535	0.89917237	0.9628159	0.941187	0.69747776	0.8198087	0.9619048	0.9943232	0.9128378	0.9709041	0.94419557	0.93233836	0.9249001	0.9316242	0.88695866	0.87483853	0.94454527	0.9301195	0.93723464	0.8347143	0.9390509	0.9448753	0.7845662	0.8914486	0.9400396	0.8975501	0.9140693	0.9629801	0.8896878	0.8448571	0.91372085	0.8950821	0.9230113	0.9281797	0.0	0.8939537	0.92671454	0.83517563	0.9862506	0.9081272	0.91100174	0.90377986	0.86881065	0.9839917	0.9265713	0.9708106
zaak/noun	0.9941476	0.92530197	0.9406553	0.9071619	0.9511216	0.8985091	0.8953527	0.89551985	0.91204876	0.97757393	0.90021217	0.927568	0.92424923	0.9319698	0.8854361	0.95481986	0.94883895	0.9391438	0.9197654	0.94087917	0.9235777	0.85581714	0.8781481	0.96213937	0.9215482	0.93888444	0.9342871	0.8726235	0.9698155	0.89424205	0.96076024	0.9810685	0.93813974	0.94788766	0.9846368	0.93336976	0.893768	0.91168606	0.8694113	0.89230555	0.90738624	0.8617169	0.9456746	0.929117	0.9125218	0.93056	0.9842262	0.848758	0.90043104	0.9222766	0.99424577	0.95741475	0.925524	0.97009593	0.9890175	0.9393241	0.9427009	0.8930173	0.96554685	0.7632794	0.90046567	0.92369664	0.9992676	0.97311306	0.8855416	0.9535215	0.9773507	0.94633305	0.9043423	0.94353354	0.8919492	0.94070166	0.9398882	0.89687407	0.9540907	0.9036913	0.99466085	0.9944546	0.92754513	0.9683975	0.93035126	0.8508793	0.8635953	0.91098017	0.89781785	0.81207937	0.8957833	0.91970146	0.8835895	0.92836803	0.97722983	0.91718847	0.93144274	0.915171	0.90864295	0.82544655	0.93189186	0.9165862	0.94375783	0.92330253	0.85983074	0.92429334	0.99507916	0.89752257	0.89206606	0.97717243	0.91101635	0.91720146	1.0	0.9175874	0.89696586	0.9541578	0.9103027	0.91412747	0.8636873	0.8408304	0.82119805	0.96773785	0.89015436	0.84924626	0.9324556	0.9062145	0.91323227	0.89219904	0.8945356	0.883372	0.8828386	0.88297516	0.8785323	0.99761164	0.8902706	0.92593986	0.997711	0.95564306	0.98024535	0.9062957	0.92463267	0.9280766	0.92569876	0.9873739	0.8962742	1.0	0.90974385	0.86092854	0.9702984	0.98134893	0.9824258	0.91572607	0.93854886	0.8932114	0.85249054	0.96640325	1.0	0.95333695	0.8970992	0.95525724	0.9738588	0.9622106	0.8965388	0.9310246	1.0	0.92423815	0.89407897	0.9212554	0.91916364	0.89478016	0.89858466	0.9199272	0.89306104	0.91234076	0.90567625	0.9647055	0.8477676	0.8939537	0.0	0.97322816	0.8907057	0.97061753	0.8837535	0.8259568	0.89734566	0.9121186	0.9647896	0.873927	0.9852761
zadel/noun	0.99055463	0.928153	0.96605796	0.9441067	0.94560355	0.9831452	0.97056174	0.96278644	0.9342481	0.9650738	0.9862369	0.9532662	0.9538115	0.9690744	0.91513616	0.9942573	0.9355812	0.9609354	0.9368042	0.9610273	0.9816319	0.9516414	0.94057655	0.96913284	0.9503865	0.9542747	0.9377492	0.9613515	0.9884711	0.9794934	0.96505475	0.9875547	0.99473757	0.9879834	0.99312407	0.9606733	0.9723047	0.9622146	0.93064046	0.96414965	0.952923	0.95107055	0.9623152	0.94060874	0.97708917	0.95470643	1.0	0.9855142	0.9772685	0.96530724	0.9881173	0.94636935	0.9918183	0.97581494	0.99208856	0.9905004	0.98868924	0.94825065	0.96928287	0.84241176	0.9819001	0.96478194	0.98558843	0.95521533	0.95400435	0.9248742	0.9876606	0.9418581	0.9500269	0.97451246	0.95550156	0.97495633	0.9546936	0.9744756	0.9847357	0.9911329	0.9824793	0.9863415	0.9739412	0.9672426	0.94871634	0.96529484	0.94941425	0.93125385	0.9849309	0.9142402	0.945638	0.9680718	0.9508127	0.96552956	0.9254087	0.98466396	0.9704624	0.9386176	0.92964387	0.92357916	0.9550411	0.9557787	0.9792213	0.9734046	0.9348218	0.9780115	0.98641795	0.9643852	0.97576773	0.97565967	0.93240374	0.9654453	0.9979307	0.9476744	0.958825	0.98474866	0.94041884	0.8808982	0.93891746	0.97991425	0.9017195	0.9561823	0.935815	0.9304986	0.9750591	0.9661794	0.9701433	0.95177495	0.9509177	0.9478326	0.89596933	0.93478066	0.92503995	0.9864253	0.969473	0.9563615	0.96305543	0.9755423	0.97375786	0.97061974	0.9840958	0.91885734	0.917757	0.9746569	0.9516893	0.96672773	0.97641003	0.9476098	0.9434192	0.98282766	0.98648906	0.97764695	0.9763805	0.96530265	0.9822095	0.966904	0.98195326	0.98957175	0.93263173	0.9777418	0.95710903	0.96518534	0.9472214	0.96875006	0.96683216	0.9549162	0.9684029	0.9502702	0.9661066	0.9657767	0.95253617	0.9452959	0.9723303	0.93593305	0.9766065	0.9309352	0.9054563	0.92671454	0.97322816	0.0	0.9292024	0.9814575	0.95568174	0.92557776	0.94756144	0.94144344	0.9899315	0.9540869	0.9907193
zal/verb	0.9838696	0.883683	0.9538713	0.9194774	0.95095575	0.9137847	0.86301535	0.86491024	0.871839	0.9835515	0.8900126	0.8740572	0.7996131	0.9696988	0.89749944	0.9829559	0.9305204	0.9446663	0.9052255	0.85912144	0.89666563	0.7695316	0.9442066	0.97823715	0.9687084	0.9569357	0.93293387	0.9374732	0.9681788	0.89163655	0.7421223	0.96133	0.966077	0.92262906	0.9760349	0.8891736	0.80884254	0.93392456	0.8431708	0.9439169	0.78772926	0.9144268	0.9214285	0.93506473	0.8227074	0.9382327	0.99996847	0.78653806	0.9369031	0.90162253	0.96337277	0.93179953	0.90174574	0.8798592	0.9868389	0.9569849	0.91229314	0.8396972	0.9581294	0.72431	0.8714779	0.9253284	0.95418316	0.90929693	0.91940886	0.91817546	0.9321224	0.83029336	0.96349865	0.88173836	0.8953265	0.7169509	0.9326865	0.8420654	0.9727117	0.90546584	0.974603	0.98489213	0.92161125	0.95750415	0.79111665	0.76963	0.72821355	0.9221504	0.9039977	0.86511743	0.9056979	0.97072494	0.9020823	0.81288546	0.97963583	0.79800576	0.47042608	0.93015414	0.86797893	0.8672896	0.9122336	0.7537832	0.9418807	0.84665763	0.88548666	0.8910332	0.9720774	0.8695909	0.840213	0.95733774	0.8675786	0.953404	0.9967671	0.9342069	0.82312214	0.97894275	0.8749862	0.8653289	0.83303237	0.8531469	0.8953299	0.9843091	0.9119609	0.9263006	0.9102887	0.8795876	0.9497641	0.9329272	0.94131005	0.8589492	0.7941567	0.8968859	0.8403695	0.94285864	0.84254503	0.9568169	0.9132207	0.8389945	0.96168804	0.8695059	0.88412976	0.93911445	0.907312	0.9404408	0.91335714	0.9292725	0.94810045	0.94385225	0.95628697	0.939665	0.99682134	0.86517376	0.8996364	0.910025	0.8809632	0.89941174	0.93186414	0.9409852	0.84857994	0.9551251	0.96074027	0.9132393	0.9609182	0.9373043	0.9817484	0.947048	0.8713821	0.9279052	0.90866387	0.9048232	0.8279176	0.83608043	0.9140384	0.81699115	0.914803	0.8750533	0.64633036	0.83517563	0.8907057	0.9292024	0.0	0.9606074	0.7624523	0.8140105	0.7871536	0.9283842	0.972038	0.8643693	0.9628428
